customer_id,subscription_start,subscription_end,plan_type,plan_price
8854,4/29/2022,2/14/2024,Standard,799
8855,5/28/2023,4/24/2025,Standard,799
8856,11/8/2022,,Standard,799
8857,8/4/2021,,Premium,1199
8858,5/13/2021,,Premium,1199
8859,2/2/2021,,Basic,499
8860,12/24/2021,,Premium,1199
8861,5/30/2022,,Basic,499
8862,5/17/2023,,Standard,799
8863,5/4/2021,,Basic,499
8864,12/25/2021,,Standard,799
8865,3/11/2021,,Basic,499
8866,6/9/2022,1/30/2024,Premium,1199
8867,4/17/2022,,Premium,1199
8868,10/16/2022,,Basic,499
8869,3/17/2023,,Standard,799
8870,2/9/2021,,Basic,499
8871,3/20/2023,,Basic,499
8872,5/10/2023,12/14/2023,Premium,1199
8873,6/20/2021,,Basic,499
8874,8/31/2022,,Premium,1199
8875,2/18/2023,2/29/2024,Standard,799
8876,1/1/2022,,Standard,799
8877,8/17/2021,,Basic,499
8878,6/26/2022,6/1/2023,Basic,499
8879,4/12/2023,,Standard,799
8880,11/23/2021,,Basic,499
8881,10/1/2022,,Premium,1199
8882,3/6/2021,,Standard,799
8883,5/26/2021,,Basic,499
8884,10/4/2022,,Standard,799
8885,4/3/2023,11/10/2024,Standard,799
8886,10/17/2022,5/16/2023,Basic,499
8887,4/5/2023,,Premium,1199
8888,9/28/2022,12/23/2023,Basic,499
8889,3/11/2023,5/12/2024,Standard,799
8890,11/10/2021,,Basic,499
8891,3/10/2021,,Standard,799
8892,7/26/2023,,Standard,799
8893,3/5/2021,,Premium,1199
8894,1/4/2021,4/22/2022,Basic,499
8895,9/2/2021,,Standard,799
8896,5/27/2021,3/10/2022,Standard,799
8897,5/1/2022,,Basic,499
8898,9/22/2022,,Premium,1199
8899,6/26/2022,,Basic,499
8900,3/26/2023,,Basic,499
8901,1/30/2023,,Basic,499
8902,10/20/2022,5/12/2023,Premium,1199
8903,10/25/2022,,Basic,499
8904,4/21/2022,,Premium,1199
8905,2/10/2023,,Basic,499
8906,7/26/2021,2/3/2022,Basic,499
8907,4/20/2023,,Basic,499
8908,3/25/2023,,Basic,499
8909,1/30/2022,,Premium,1199
8910,7/11/2021,,Standard,799
8911,7/23/2021,,Standard,799
8912,4/24/2022,,Basic,499
8913,1/31/2021,,Basic,499
8914,3/8/2022,,Basic,499
8915,8/12/2021,,Standard,799
8916,5/21/2023,,Standard,799
8917,6/4/2021,10/6/2022,Standard,799
8918,6/14/2021,,Standard,799
8919,5/18/2023,,Premium,1199
8920,6/7/2022,4/24/2024,Standard,799
8921,5/13/2022,,Premium,1199
8922,7/11/2021,,Basic,499
8923,6/15/2023,4/25/2024,Premium,1199
8924,10/26/2022,,Standard,799
8925,7/5/2023,5/27/2024,Premium,1199
8926,7/31/2021,,Standard,799
8927,12/2/2021,7/28/2022,Basic,499
8928,8/12/2023,,Standard,799
8929,6/22/2023,,Basic,499
8930,4/25/2022,,Standard,799
8931,3/7/2021,,Standard,799
8932,6/15/2023,8/20/2024,Premium,1199
8933,12/30/2021,11/22/2022,Basic,499
8934,4/14/2022,,Basic,499
8935,3/19/2021,,Standard,799
8936,12/22/2022,,Premium,1199
8937,1/29/2021,,Standard,799
8938,4/30/2022,6/16/2023,Basic,499
8939,2/5/2022,,Premium,1199
8940,9/11/2021,,Standard,799
8941,5/13/2022,,Basic,499
8942,8/17/2022,,Premium,1199
8943,3/13/2021,,Basic,499
8944,6/11/2023,,Basic,499
8945,4/28/2021,,Premium,1199
8946,2/19/2022,6/16/2023,Basic,499
8947,11/11/2021,,Basic,499
8948,11/15/2022,4/29/2024,Basic,499
8949,9/16/2022,,Basic,499
8950,5/23/2022,2/29/2024,Basic,499
8951,3/2/2022,,Basic,499
8952,4/18/2022,,Standard,799
8953,1/20/2022,,Basic,499
8954,4/7/2021,,Premium,1199
8955,4/14/2022,,Premium,1199
8956,4/9/2022,8/10/2023,Premium,1199
8957,7/10/2023,3/7/2024,Standard,799
8958,1/29/2021,,Premium,1199
8959,1/5/2021,,Premium,1199
8960,11/30/2021,6/22/2022,Standard,799
8961,7/6/2023,12/3/2024,Premium,1199
8962,10/4/2021,4/24/2022,Standard,799
8963,7/31/2021,9/7/2022,Standard,799
8964,7/22/2021,,Standard,799
8965,4/23/2021,,Standard,799
8966,2/24/2022,,Basic,499
8967,1/30/2023,,Standard,799
8968,8/8/2021,,Basic,499
8969,6/12/2021,,Standard,799
8970,2/18/2022,,Basic,499
8971,12/9/2022,,Basic,499
8972,10/11/2022,,Standard,799
8973,5/2/2022,,Standard,799
8974,6/10/2022,,Standard,799
8975,5/12/2023,,Standard,799
8976,2/19/2023,,Standard,799
8977,6/11/2023,8/24/2024,Basic,499
8978,11/30/2021,9/23/2023,Standard,799
8979,1/24/2022,,Standard,799
8980,5/26/2022,,Premium,1199
8981,6/19/2022,,Standard,799
8982,5/29/2022,9/22/2023,Premium,1199
8983,12/14/2021,,Standard,799
8984,9/10/2021,12/30/2022,Basic,499
8985,3/23/2022,,Premium,1199
8986,3/21/2022,,Standard,799
8987,11/10/2021,12/9/2022,Standard,799
8988,2/3/2021,,Standard,799
8989,12/7/2022,,Basic,499
8990,5/22/2021,,Standard,799
8991,10/15/2021,4/25/2023,Standard,799
8992,3/28/2023,,Basic,499
8993,7/11/2023,8/12/2024,Basic,499
8994,5/29/2022,3/11/2023,Basic,499
8995,11/27/2022,,Premium,1199
8996,3/18/2022,,Standard,799
8997,5/7/2022,,Basic,499
8998,8/31/2021,,Standard,799
8999,7/7/2021,,Basic,499
9000,11/28/2022,,Premium,1199
9001,2/22/2022,2/21/2023,Basic,499
9002,3/11/2023,,Standard,799
9003,4/8/2023,,Basic,499
9004,2/1/2021,,Standard,799
9005,9/25/2021,,Premium,1199
9006,5/5/2023,,Basic,499
9007,6/26/2023,,Basic,499
9008,8/21/2022,,Standard,799
9009,11/6/2022,,Standard,799
9010,9/21/2022,,Standard,799
9011,11/15/2021,,Basic,499
9012,11/9/2021,6/22/2022,Standard,799
9013,3/23/2023,,Premium,1199
9014,4/6/2021,12/1/2021,Standard,799
9015,10/8/2021,,Standard,799
9016,8/3/2021,9/17/2022,Basic,499
9017,10/15/2021,,Premium,1199
9018,3/25/2021,,Basic,499
9019,7/30/2023,,Standard,799
9020,9/28/2022,,Premium,1199
9021,1/30/2021,,Basic,499
9022,4/26/2021,,Premium,1199
9023,1/4/2022,,Premium,1199
9024,10/5/2022,,Basic,499
9025,3/15/2021,,Standard,799
9026,2/17/2021,12/17/2022,Basic,499
9027,5/6/2023,,Basic,499
9028,3/19/2023,1/15/2025,Basic,499
9029,4/17/2021,,Basic,499
9030,5/29/2023,,Basic,499
9031,3/11/2021,,Standard,799
9032,11/3/2021,,Standard,799
9033,8/21/2022,,Standard,799
9034,5/28/2022,,Standard,799
9035,8/23/2023,4/27/2024,Standard,799
9036,7/27/2021,7/24/2022,Standard,799
9037,7/27/2022,6/27/2023,Standard,799
9038,8/24/2021,,Standard,799
9039,2/22/2023,12/14/2024,Basic,499
9040,7/7/2023,2/20/2025,Basic,499
9041,6/23/2023,3/7/2025,Standard,799
9042,12/19/2021,,Standard,799
9043,8/20/2023,,Standard,799
9044,7/7/2022,,Basic,499
9045,7/29/2021,7/22/2023,Standard,799
9046,5/10/2021,12/10/2021,Standard,799
9047,9/7/2022,,Basic,499
9048,1/11/2021,,Basic,499
9049,4/10/2023,5/20/2024,Standard,799
9050,9/26/2023,,Premium,1199
9051,3/14/2022,,Standard,799
9052,6/18/2023,,Standard,799
9053,5/28/2023,,Basic,499
9054,1/2/2021,,Basic,499
9055,5/30/2023,,Basic,499
9056,6/28/2023,7/14/2024,Basic,499
9057,9/4/2022,,Standard,799
9058,5/19/2022,,Premium,1199
9059,11/22/2021,,Standard,799
9060,1/19/2022,11/2/2023,Basic,499
9061,11/14/2021,,Standard,799
9062,3/8/2021,,Basic,499
9063,2/27/2021,,Standard,799
9064,3/25/2021,,Basic,499
9065,8/30/2023,6/19/2025,Basic,499
9066,2/2/2023,,Standard,799
9067,8/1/2021,5/15/2023,Basic,499
9068,7/26/2022,,Basic,499
9069,1/19/2022,,Basic,499
9070,3/2/2021,7/8/2022,Basic,499
9071,3/1/2022,,Premium,1199
9072,9/3/2021,,Premium,1199
9073,9/17/2023,,Basic,499
9074,4/27/2023,8/8/2024,Basic,499
9075,12/17/2021,,Basic,499
9076,2/7/2021,,Basic,499
9077,7/19/2023,1/3/2025,Premium,1199
9078,3/23/2022,,Standard,799
9079,1/1/2023,,Basic,499
9080,9/16/2023,,Premium,1199
9081,5/20/2023,,Basic,499
9082,3/2/2022,,Basic,499
9083,12/21/2021,,Basic,499
9084,12/2/2022,8/21/2024,Standard,799
9085,7/13/2022,,Standard,799
9086,10/3/2021,,Basic,499
9087,8/29/2022,,Basic,499
9088,11/19/2022,6/1/2023,Standard,799
9089,8/17/2021,5/7/2022,Basic,499
9090,4/11/2021,,Premium,1199
9091,2/14/2021,9/18/2021,Basic,499
9092,3/4/2022,,Premium,1199
9093,6/21/2022,,Basic,499
9094,6/21/2023,6/27/2024,Premium,1199
9095,6/28/2023,,Standard,799
9096,1/1/2023,2/18/2024,Basic,499
9097,9/11/2023,,Basic,499
9098,2/2/2022,11/10/2023,Basic,499
9099,6/15/2022,,Standard,799
9100,4/29/2023,,Standard,799
9101,1/15/2023,,Standard,799
9102,12/19/2021,7/10/2022,Basic,499
9103,4/30/2022,5/18/2023,Basic,499
9104,5/29/2023,,Basic,499
9105,9/13/2023,,Basic,499
9106,6/26/2021,,Standard,799
9107,9/4/2022,,Standard,799
9108,9/6/2023,11/13/2024,Premium,1199
9109,2/23/2021,1/13/2023,Basic,499
9110,4/9/2023,,Basic,499
9111,9/27/2023,,Standard,799
9112,8/26/2022,6/12/2023,Basic,499
9113,4/25/2023,,Premium,1199
9114,12/13/2022,,Standard,799
9115,7/15/2022,,Basic,499
9116,9/18/2021,,Premium,1199
9117,2/8/2023,,Standard,799
9118,1/28/2021,8/23/2022,Standard,799
9119,2/5/2023,11/9/2024,Standard,799
9120,11/16/2022,,Standard,799
9121,5/22/2023,,Standard,799
9122,8/4/2023,,Standard,799
9123,3/5/2022,,Basic,499
9124,11/24/2021,4/17/2023,Basic,499
9125,5/14/2022,,Standard,799
9126,7/23/2022,,Standard,799
9127,8/24/2022,4/2/2024,Standard,799
9128,3/1/2021,,Premium,1199
9129,4/21/2023,11/9/2023,Basic,499
9130,1/19/2023,,Premium,1199
9131,6/24/2022,8/25/2023,Basic,499
9132,10/28/2021,7/19/2023,Premium,1199
9133,2/7/2021,,Basic,499
9134,7/22/2023,,Basic,499
9135,5/15/2023,,Standard,799
9136,12/25/2022,,Standard,799
9137,6/23/2021,,Premium,1199
9138,1/28/2021,3/11/2022,Standard,799
9139,11/27/2022,,Basic,499
9140,2/14/2022,,Standard,799
9141,1/14/2022,11/8/2022,Standard,799
9142,4/7/2022,,Basic,499
9143,8/21/2021,,Premium,1199
9144,2/5/2023,,Basic,499
9145,1/20/2023,10/31/2024,Basic,499
9146,1/12/2023,8/23/2024,Standard,799
9147,6/12/2023,,Basic,499
9148,12/8/2022,,Standard,799
9149,3/20/2023,,Basic,499
9150,4/5/2023,3/21/2024,Premium,1199
9151,11/7/2022,,Premium,1199
9152,1/1/2023,,Basic,499
9153,12/7/2022,,Basic,499
9154,11/10/2021,,Premium,1199
9155,7/18/2023,1/29/2025,Standard,799
9156,4/30/2022,,Standard,799
9157,9/3/2022,,Basic,499
9158,6/2/2022,,Standard,799
9159,1/3/2023,,Basic,499
9160,6/3/2022,,Basic,499
9161,4/5/2021,,Basic,499
9162,10/12/2022,5/26/2023,Premium,1199
9163,9/4/2023,,Standard,799
9164,2/20/2022,,Standard,799
9165,4/25/2022,,Premium,1199
9166,6/13/2021,,Premium,1199
9167,1/4/2022,,Standard,799
9168,11/25/2022,,Premium,1199
9169,3/27/2021,8/17/2022,Standard,799
9170,3/12/2023,,Basic,499
9171,8/17/2023,,Basic,499
9172,9/15/2021,,Standard,799
9173,4/27/2021,,Premium,1199
9174,5/6/2021,,Basic,499
9175,1/11/2022,,Premium,1199
9176,4/24/2022,,Standard,799
9177,1/16/2023,10/2/2023,Basic,499
9178,1/8/2022,,Basic,499
9179,3/11/2022,,Premium,1199
9180,8/16/2023,3/3/2025,Standard,799
9181,2/18/2023,,Standard,799
9182,4/15/2023,,Basic,499
9183,6/3/2022,,Basic,499
9184,4/23/2021,4/10/2022,Standard,799
9185,8/13/2022,,Basic,499
9186,7/5/2023,,Basic,499
9187,8/21/2022,,Standard,799
9188,12/25/2022,,Standard,799
9189,7/26/2022,,Basic,499
9190,6/10/2022,3/13/2024,Standard,799
9191,8/27/2023,,Standard,799
9192,10/2/2022,,Basic,499
9193,8/31/2022,,Premium,1199
9194,6/28/2022,,Basic,499
9195,8/16/2022,,Basic,499
9196,7/10/2022,6/17/2024,Basic,499
9197,11/19/2022,1/19/2024,Standard,799
9198,8/17/2022,,Basic,499
9199,6/4/2021,,Basic,499
9200,7/19/2023,,Premium,1199
9201,3/2/2023,,Standard,799
9202,11/3/2021,,Basic,499
9203,3/15/2022,,Basic,499
9204,3/13/2022,,Basic,499
9205,6/13/2022,10/16/2023,Basic,499
9206,5/16/2021,,Standard,799
9207,12/24/2021,,Premium,1199
9208,11/7/2021,10/14/2022,Standard,799
9209,4/15/2022,11/9/2022,Premium,1199
9210,12/26/2021,,Standard,799
9211,10/17/2021,,Standard,799
9212,12/26/2022,7/28/2023,Standard,799
9213,5/2/2021,4/11/2022,Basic,499
9214,8/31/2021,,Premium,1199
9215,11/10/2022,,Standard,799
9216,11/16/2021,7/10/2023,Basic,499
9217,4/6/2023,,Basic,499
9218,3/15/2022,,Premium,1199
9219,3/12/2022,,Basic,499
9220,3/10/2022,,Standard,799
9221,8/11/2021,,Standard,799
9222,3/9/2022,,Basic,499
9223,10/11/2022,6/5/2024,Basic,499
9224,5/17/2021,,Standard,799
9225,8/23/2023,,Standard,799
9226,8/19/2023,,Standard,799
9227,8/6/2022,,Basic,499
9228,8/7/2022,,Basic,499
9229,6/12/2023,11/3/2024,Basic,499
9230,10/15/2021,10/17/2022,Basic,499
9231,11/28/2021,,Premium,1199
9232,9/29/2022,,Premium,1199
9233,6/4/2023,,Premium,1199
9234,1/4/2021,,Basic,499
9235,7/29/2021,10/22/2022,Basic,499
9236,1/4/2023,,Standard,799
9237,6/30/2022,,Standard,799
9238,12/4/2021,8/20/2023,Premium,1199
9239,8/14/2023,,Standard,799
9240,5/22/2022,,Basic,499
9241,5/18/2022,,Premium,1199
9242,7/27/2021,2/24/2023,Premium,1199
9243,4/2/2023,11/15/2024,Standard,799
9244,2/6/2021,,Standard,799
9245,7/8/2021,,Basic,499
9246,11/28/2021,1/2/2023,Standard,799
9247,3/1/2022,,Standard,799
9248,1/1/2022,,Standard,799
9249,9/7/2022,,Standard,799
9250,4/2/2023,4/25/2024,Premium,1199
9251,7/5/2023,,Premium,1199
9252,3/13/2022,12/4/2023,Standard,799
9253,12/28/2021,,Premium,1199
9254,4/17/2023,,Standard,799
9255,9/19/2022,,Basic,499
9256,11/7/2022,10/30/2024,Basic,499
9257,10/12/2021,,Basic,499
9258,7/13/2022,,Basic,499
9259,2/2/2022,11/16/2022,Premium,1199
9260,11/21/2022,,Standard,799
9261,10/27/2022,,Basic,499
9262,2/9/2022,,Basic,499
9263,2/11/2023,7/15/2024,Premium,1199
9264,11/1/2022,7/20/2024,Premium,1199
9265,2/13/2023,5/24/2024,Standard,799
9266,5/29/2022,,Basic,499
9267,11/8/2021,,Premium,1199
9268,6/14/2021,4/17/2023,Premium,1199
9269,11/13/2021,,Standard,799
9270,8/24/2023,,Basic,499
9271,9/12/2022,1/15/2024,Standard,799
9272,9/7/2023,,Standard,799
9273,3/30/2022,10/25/2023,Basic,499
9274,3/31/2023,,Basic,499
9275,2/15/2021,10/5/2022,Basic,499
9276,8/22/2022,,Basic,499
9277,10/28/2021,,Basic,499
9278,5/3/2022,11/27/2022,Basic,499
9279,11/2/2022,,Premium,1199
9280,4/16/2023,,Basic,499
9281,4/19/2023,12/18/2023,Standard,799
9282,5/2/2022,2/27/2024,Standard,799
9283,11/19/2021,,Basic,499
9284,3/24/2022,,Standard,799
9285,4/17/2022,,Standard,799
9286,1/5/2023,,Basic,499
9287,8/18/2023,,Basic,499
9288,7/4/2021,1/12/2023,Basic,499
9289,10/27/2022,7/20/2024,Standard,799
9290,5/2/2023,10/25/2024,Basic,499
9291,11/19/2021,,Basic,499
9292,7/3/2021,,Standard,799
9293,1/9/2022,,Basic,499
9294,4/13/2021,2/21/2022,Basic,499
9295,9/30/2021,,Standard,799
9296,8/9/2021,,Basic,499
9297,11/12/2021,,Standard,799
9298,3/15/2023,,Standard,799
9299,7/14/2022,6/3/2023,Basic,499
9300,3/9/2021,,Standard,799
9301,3/13/2021,,Premium,1199
9302,5/28/2021,,Basic,499
9303,6/11/2021,,Standard,799
9304,2/18/2021,,Premium,1199
9305,2/27/2023,,Basic,499
9306,1/4/2021,1/6/2022,Basic,499
9307,2/8/2023,,Basic,499
9308,2/24/2023,,Standard,799
9309,9/10/2023,,Basic,499
9310,10/26/2022,,Premium,1199
9311,5/8/2021,,Basic,499
9312,12/2/2021,,Basic,499
9313,3/17/2023,,Basic,499
9314,7/16/2023,,Premium,1199
9315,8/22/2022,,Basic,499
9316,9/9/2021,,Basic,499
9317,11/3/2022,,Standard,799
9318,9/2/2021,,Standard,799
9319,2/4/2023,,Basic,499
9320,6/10/2022,,Premium,1199
9321,4/23/2022,5/8/2023,Premium,1199
9322,6/4/2022,,Basic,499
9323,8/22/2021,,Premium,1199
9324,8/21/2023,,Premium,1199
9325,7/21/2023,12/11/2024,Standard,799
9326,11/4/2021,,Basic,499
9327,12/10/2021,,Basic,499
9328,1/5/2021,,Basic,499
9329,6/23/2023,2/16/2024,Basic,499
9330,4/22/2022,4/30/2023,Basic,499
9331,8/5/2023,,Standard,799
9332,4/12/2022,,Basic,499
9333,11/8/2021,,Standard,799
9334,6/24/2023,5/2/2024,Standard,799
9335,12/23/2021,,Basic,499
9336,8/22/2022,7/20/2024,Standard,799
9337,6/6/2023,,Standard,799
9338,6/10/2023,,Premium,1199
9339,4/29/2023,,Basic,499
9340,7/6/2023,,Standard,799
9341,1/11/2021,2/2/2022,Standard,799
9342,9/2/2022,2/5/2024,Premium,1199
9343,5/12/2021,,Standard,799
9344,3/11/2021,3/12/2022,Standard,799
9345,9/15/2021,8/9/2022,Basic,499
9346,9/18/2022,1/27/2024,Basic,499
9347,1/22/2021,,Basic,499
9348,3/30/2023,,Premium,1199
9349,4/1/2021,7/21/2022,Premium,1199
9350,4/30/2021,,Basic,499
9351,7/20/2023,1/11/2025,Standard,799
9352,4/5/2021,,Standard,799
9353,2/9/2022,,Basic,499
9354,7/22/2022,10/6/2023,Premium,1199
9355,1/24/2021,7/14/2022,Standard,799
9356,3/1/2021,,Standard,799
9357,10/16/2022,,Standard,799
9358,4/16/2023,,Basic,499
9359,2/20/2021,,Basic,499
9360,2/25/2022,,Standard,799
9361,2/4/2022,,Basic,499
9362,10/8/2022,,Basic,499
9363,4/25/2021,1/13/2022,Basic,499
9364,4/27/2023,,Standard,799
9365,8/8/2021,8/22/2022,Premium,1199
9366,2/26/2022,,Basic,499
9367,9/18/2023,5/1/2024,Standard,799
9368,10/5/2021,,Basic,499
9369,1/26/2023,,Standard,799
9370,9/12/2022,9/23/2023,Basic,499
9371,3/4/2023,,Basic,499
9372,6/3/2021,3/26/2022,Standard,799
9373,6/6/2021,,Basic,499
9374,6/1/2021,,Premium,1199
9375,12/16/2021,,Premium,1199
9376,7/23/2021,,Standard,799
9377,9/28/2021,7/26/2023,Basic,499
9378,8/31/2022,,Basic,499
9379,11/23/2021,,Premium,1199
9380,1/28/2022,,Premium,1199
9381,3/6/2022,,Basic,499
9382,9/13/2023,,Standard,799
9383,7/17/2021,,Premium,1199
9384,10/1/2021,,Standard,799
9385,11/22/2022,,Basic,499
9386,10/14/2022,,Standard,799
9387,5/16/2023,,Premium,1199
9388,8/12/2021,,Standard,799
9389,2/28/2022,4/27/2023,Standard,799
9390,11/9/2022,,Standard,799
9391,5/5/2023,,Basic,499
9392,2/7/2022,,Basic,499
9393,8/9/2021,,Basic,499
9394,3/16/2022,,Basic,499
9395,9/29/2022,4/15/2023,Standard,799
9396,9/7/2023,,Standard,799
9397,2/26/2023,,Standard,799
9398,4/27/2021,,Basic,499
9399,6/22/2023,,Premium,1199
9400,10/24/2022,,Standard,799
9401,1/21/2022,,Premium,1199
9402,12/21/2021,9/1/2022,Standard,799
9403,5/9/2022,5/31/2023,Premium,1199
9404,8/2/2021,,Basic,499
9405,9/23/2021,,Basic,499
9406,12/25/2021,4/22/2023,Standard,799
9407,11/27/2022,,Standard,799
9408,8/26/2022,8/29/2023,Premium,1199
9409,9/27/2022,,Standard,799
9410,12/4/2022,12/30/2023,Basic,499
9411,7/26/2022,9/7/2023,Standard,799
9412,4/5/2021,,Premium,1199
9413,11/4/2022,,Standard,799
9414,9/11/2021,,Basic,499
9415,4/17/2022,,Standard,799
9416,5/21/2023,,Standard,799
9417,9/4/2023,,Standard,799
9418,1/7/2023,10/25/2023,Standard,799
9419,7/27/2022,,Standard,799
9420,1/18/2022,,Standard,799
9421,3/25/2023,,Premium,1199
9422,9/16/2021,,Standard,799
9423,6/5/2023,,Basic,499
9424,5/5/2021,,Basic,499
9425,1/10/2023,9/9/2024,Basic,499
9426,6/28/2022,,Premium,1199
9427,10/30/2022,,Standard,799
9428,9/25/2023,10/23/2024,Standard,799
9429,6/26/2021,,Basic,499
9430,2/16/2021,,Standard,799
9431,12/13/2021,4/12/2023,Basic,499
9432,11/2/2022,5/13/2023,Standard,799
9433,3/3/2022,6/29/2023,Premium,1199
9434,8/31/2023,8/5/2024,Standard,799
9435,8/25/2022,,Premium,1199
9436,9/14/2023,,Basic,499
9437,3/11/2022,,Premium,1199
9438,2/19/2023,,Standard,799
9439,2/13/2023,9/23/2024,Premium,1199
9440,5/5/2021,,Standard,799
9441,12/10/2022,9/19/2024,Standard,799
9442,9/5/2023,3/3/2025,Basic,499
9443,6/12/2023,,Standard,799
9444,4/19/2022,,Premium,1199
9445,2/23/2022,,Standard,799
9446,11/13/2022,8/3/2024,Basic,499
9447,7/11/2022,,Premium,1199
9448,3/27/2022,,Premium,1199
9449,2/10/2021,11/28/2021,Standard,799
9450,7/3/2022,9/1/2023,Basic,499
9451,4/21/2023,,Standard,799
9452,4/19/2023,,Basic,499
9453,4/25/2021,4/22/2022,Standard,799
9454,7/8/2023,,Basic,499
9455,3/17/2021,,Premium,1199
9456,3/19/2021,,Basic,499
9457,1/6/2022,,Basic,499
9458,6/19/2023,8/19/2024,Standard,799
9459,6/24/2023,,Standard,799
9460,6/6/2022,3/21/2023,Basic,499
9461,7/8/2021,,Standard,799
9462,8/23/2023,,Standard,799
9463,4/26/2022,,Standard,799
9464,9/5/2021,,Basic,499
9465,9/9/2022,,Basic,499
9466,3/24/2022,,Standard,799
9467,8/8/2021,,Standard,799
9468,4/22/2022,,Premium,1199
9469,3/25/2022,,Standard,799
9470,12/27/2022,,Premium,1199
9471,2/15/2023,12/27/2023,Basic,499
9472,8/24/2021,6/15/2022,Standard,799
9473,8/30/2021,7/5/2023,Standard,799
9474,10/10/2021,,Standard,799
9475,3/9/2022,,Standard,799
9476,10/2/2021,,Standard,799
9477,7/3/2021,,Basic,499
9478,2/25/2023,,Basic,499
9479,1/6/2023,9/18/2023,Premium,1199
9480,8/2/2021,,Standard,799
9481,4/9/2022,6/14/2023,Standard,799
9482,12/13/2022,,Basic,499
9483,1/29/2023,9/13/2023,Standard,799
9484,8/13/2021,1/31/2023,Basic,499
9485,9/11/2022,,Basic,499
9486,10/20/2021,10/19/2022,Basic,499
9487,3/23/2023,,Premium,1199
9488,11/5/2021,,Standard,799
9489,1/28/2022,,Premium,1199
9490,2/10/2022,,Basic,499
9491,6/18/2022,3/21/2024,Premium,1199
9492,11/19/2022,4/11/2024,Standard,799
9493,3/4/2022,,Standard,799
9494,5/4/2021,10/20/2022,Standard,799
9495,11/30/2022,,Premium,1199
9496,2/28/2022,,Basic,499
9497,1/8/2022,12/23/2022,Standard,799
9498,2/18/2023,6/16/2024,Basic,499
9499,5/23/2021,,Basic,499
9500,3/27/2021,,Standard,799
9501,6/30/2021,4/2/2022,Premium,1199
9502,3/31/2021,2/14/2022,Basic,499
9503,3/31/2023,,Standard,799
9504,11/23/2021,,Basic,499
9505,10/13/2021,,Basic,499
9506,7/25/2021,,Basic,499
9507,8/5/2021,,Basic,499
9508,5/24/2021,,Basic,499
9509,2/25/2023,7/14/2024,Premium,1199
9510,11/22/2021,5/25/2022,Basic,499
9511,8/19/2023,1/26/2025,Standard,799
9512,4/14/2023,,Basic,499
9513,12/4/2022,10/26/2024,Standard,799
9514,9/12/2023,,Standard,799
9515,4/23/2021,,Basic,499
9516,8/28/2021,,Basic,499
9517,1/14/2022,8/1/2023,Standard,799
9518,3/16/2023,9/15/2024,Basic,499
9519,1/28/2021,,Standard,799
9520,3/18/2021,,Basic,499
9521,9/8/2022,,Basic,499
9522,12/27/2022,,Basic,499
9523,2/3/2021,,Basic,499
9524,8/31/2022,,Premium,1199
9525,4/23/2021,,Basic,499
9526,7/20/2022,,Standard,799
9527,3/26/2022,,Standard,799
9528,6/1/2023,,Basic,499
9529,9/19/2021,2/19/2023,Basic,499
9530,3/11/2023,4/13/2024,Premium,1199
9531,3/16/2021,,Basic,499
9532,3/22/2022,,Premium,1199
9533,6/25/2023,,Standard,799
9534,1/1/2023,,Premium,1199
9535,1/15/2023,11/5/2023,Basic,499
9536,1/27/2022,1/1/2024,Basic,499
9537,4/21/2023,,Basic,499
9538,1/20/2022,,Standard,799
9539,4/18/2021,11/23/2022,Premium,1199
9540,10/15/2021,,Basic,499
9541,12/30/2021,7/24/2022,Standard,799
9542,7/6/2021,,Basic,499
9543,6/19/2021,,Basic,499
9544,4/21/2021,11/29/2021,Basic,499
9545,6/12/2023,,Standard,799
9546,8/9/2022,10/22/2023,Standard,799
9547,9/16/2022,,Standard,799
9548,11/22/2021,,Basic,499
9549,10/14/2021,,Standard,799
9550,5/17/2022,12/14/2023,Standard,799
9551,6/8/2021,,Premium,1199
9552,2/19/2023,,Standard,799
9553,11/25/2021,,Basic,499
9554,3/12/2022,,Basic,499
9555,4/1/2021,,Basic,499
9556,4/18/2022,,Standard,799
